Attrition,Business Travel,Department,Education Field,Employee Number,Gender,Job Role,Marital Status,Over Time,Training Times Last Year,Age,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
0,Travel_Rarely,R&D,Medical,1216,Male,Laboratory Technician,Married,0,2,28,1179,19,Master's Degree,1,4,78,2,1,3,3196,12449,1,12,3,3,80,3,6,3,6,5,3,3
0,Travel_Rarely,R&D,Life Sciences,1217,Male,Research Director,Married,0,2,46,1450,15,Associates Degree,1,4,52,3,5,1,19081,10849,5,11,3,1,80,1,25,3,4,2,0,3
0,Travel_Rarely,Sales,Life Sciences,1218,Male,Sales Executive,Married,1,2,35,1361,17,Master's Degree,1,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,3,7,7,1,7
1,Travel_Rarely,R&D,Life Sciences,1219,Female,Laboratory Technician,Married,0,3,24,984,17,Associates Degree,1,4,97,3,1,1,2210,3372,1,13,3,1,80,1,1,1,1,0,0,0
0,Travel_Frequently,Sales,Medical,1220,Female,Sales Executive,Married,0,3,33,1146,25,Bachelor's Degree,1,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,2,10,7,0,1
0,Travel_Rarely,R&D,Life Sciences,1221,Male,Laboratory Technician,Divorced,0,4,36,917,6,Master's Degree,1,3,60,1,1,1,2741,6865,1,14,3,3,80,1,7,3,7,7,1,7
0,Travel_Rarely,R&D,Life Sciences,1224,Male,Laboratory Technician,Divorced,0,4,30,853,7,Master's Degree,1,3,49,3,2,1,3491,11309,1,13,3,1,80,3,10,2,10,7,8,9
0,Travel_Rarely,R&D,Other,1225,Male,Research Scientist,Single,0,3,44,200,29,Master's Degree,1,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,20,11,13,17
0,Travel_Rarely,Sales,Marketing,1226,Male,Sales Representative,Single,0,2,20,654,21,Bachelor's Degree,1,3,43,4,1,2,2678,5050,1,17,3,4,80,0,2,3,2,1,2,2
0,Travel_Rarely,R&D,Technical Degree,1228,Male,Manufacturing Director,Divorced,0,3,46,150,2,Master's Degree,1,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,2,6,3,1,4
0,0n-Travel,HR,Medical,1231,Male,Human Resources,Married,0,3,42,179,2,Doctoral Degree,1,4,79,4,2,3,6272,12858,7,16,3,1,80,1,10,4,4,3,0,3
0,Travel_Rarely,Sales,Marketing,1233,Male,Sales Executive,Divorced,1,3,60,696,7,Master's Degree,1,2,52,4,2,2,5220,10893,0,18,3,2,80,1,12,3,11,7,1,9
0,Travel_Frequently,R&D,Other,1234,Female,Laboratory Technician,Married,0,2,32,116,13,Bachelor's Degree,1,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,3,2,2,2,2
0,Travel_Frequently,R&D,Life Sciences,1235,Female,Research Scientist,Single,1,2,32,1316,2,Associates Degree,1,4,38,3,2,1,4998,2338,4,14,3,4,80,0,10,3,8,7,0,7
0,Travel_Rarely,R&D,Technical Degree,1237,Female,Manufacturing Director,Divorced,1,2,36,363,1,Bachelor's Degree,1,4,77,1,3,4,10252,4235,2,21,4,3,80,1,17,3,7,7,7,7
0,Travel_Rarely,R&D,Medical,1238,Male,Research Scientist,Married,0,5,33,117,9,Bachelor's Degree,1,1,60,3,1,4,2781,6311,0,13,3,2,80,1,15,3,14,10,4,10
0,Travel_Rarely,Sales,Technical Degree,1239,Female,Sales Executive,Divorced,0,2,40,107,10,Bachelor's Degree,1,4,84,2,2,4,6852,11591,7,12,3,2,80,1,7,4,5,1,1,3
0,Travel_Rarely,Sales,Life Sciences,1240,Male,Sales Executive,Single,0,4,25,1356,10,Master's Degree,1,3,57,3,2,1,4950,20623,0,14,3,2,80,0,5,3,4,3,1,1
0,Travel_Rarely,R&D,Medical,1241,Male,Research Scientist,Married,1,2,30,1465,1,Bachelor's Degree,1,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,3,11,9,5,7
0,Travel_Frequently,R&D,Medical,1242,Female,Research Director,Married,1,6,42,458,26,Doctoral Degree,1,1,60,3,3,3,13191,23281,3,17,3,3,80,0,20,3,1,0,0,0
0,0n-Travel,Sales,Marketing,1243,Female,Sales Executive,Married,1,6,35,1212,8,Associates Degree,1,3,78,2,3,2,10377,13755,4,11,3,2,80,1,16,2,13,2,4,12
0,Travel_Rarely,R&D,Life Sciences,1244,Male,Research Scientist,Married,1,3,27,1103,14,Bachelor's Degree,1,1,42,3,1,1,2235,14377,1,14,3,4,80,2,9,2,9,7,6,8
0,Travel_Frequently,R&D,Life Sciences,1245,Female,Manufacturing Director,Divorced,0,2,54,966,1,Master's Degree,1,4,53,3,3,1,10502,9659,7,17,3,1,80,1,33,1,5,4,1,4
0,Travel_Rarely,R&D,Life Sciences,1246,Female,Research Scientist,Married,0,5,44,1117,2,High School,1,1,72,4,1,1,2011,19982,1,13,3,4,80,1,10,3,10,5,7,7
1,0n-Travel,R&D,Medical,1248,Female,Research Scientist,Single,1,2,19,504,10,Bachelor's Degree,1,1,96,2,1,2,1859,6148,1,25,4,2,80,0,1,4,1,1,0,0
0,Travel_Rarely,R&D,Life Sciences,1249,Female,Research Scientist,Divorced,0,5,29,1010,1,Bachelor's Degree,1,1,97,3,1,1,3760,5598,1,15,3,1,80,3,3,3,3,2,1,2
0,Travel_Rarely,R&D,Life Sciences,1250,Male,Research Director,Married,0,2,54,685,3,Bachelor's Degree,1,4,85,3,4,1,17779,23474,3,14,3,1,80,0,36,3,10,9,0,9
0,Travel_Rarely,R&D,Medical,1251,Male,Healthcare Representative,Married,1,2,31,1332,11,Associates Degree,1,3,80,3,2,3,6833,17089,1,12,3,4,80,0,6,2,6,5,0,1
0,Travel_Rarely,R&D,Medical,1252,Female,Healthcare Representative,Single,0,2,31,1062,24,Bachelor's Degree,1,3,96,2,2,3,6812,17198,1,19,3,2,80,0,10,3,10,9,1,8
0,Travel_Rarely,Sales,Life Sciences,1254,Female,Sales Executive,Single,0,2,59,326,3,Bachelor's Degree,1,3,48,2,2,1,5171,16490,5,17,3,4,80,0,13,3,6,1,0,5
0,Travel_Rarely,R&D,Life Sciences,1255,Male,Research Director,Married,0,2,43,920,3,Bachelor's Degree,1,3,96,1,5,1,19740,18625,3,14,3,2,80,1,25,3,8,7,0,7
0,Travel_Rarely,R&D,Medical,1256,Male,Manager,Married,0,2,49,1098,4,Associates Degree,1,1,85,2,5,3,18711,12124,2,13,3,3,80,1,23,4,1,0,0,0
0,Travel_Frequently,R&D,Technical Degree,1257,Male,Research Scientist,Married,0,2,36,469,3,Bachelor's Degree,1,4,46,3,1,4,3692,9256,1,12,3,3,80,0,12,2,11,10,0,7
0,Travel_Rarely,R&D,Technical Degree,1258,Male,Laboratory Technician,Single,0,4,48,969,2,Associates Degree,1,4,76,4,1,4,2559,16620,5,11,3,3,80,0,7,2,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,1259,Male,Research Scientist,Divorced,0,2,27,1167,4,Associates Degree,1,1,76,3,1,1,2517,3208,1,11,3,2,80,3,5,3,5,3,0,3
0,Travel_Rarely,R&D,Life Sciences,1260,Male,Healthcare Representative,Divorced,1,2,29,1329,7,Bachelor's Degree,1,3,82,3,2,1,6623,4204,1,11,3,2,80,2,6,3,6,0,1,0
0,Travel_Rarely,R&D,Life Sciences,1263,Male,Research Director,Single,0,3,48,715,1,Bachelor's Degree,1,4,76,2,5,1,18265,8733,6,12,3,3,80,0,25,4,1,0,0,0
0,Travel_Rarely,R&D,Life Sciences,1264,Female,Research Director,Divorced,0,2,29,694,1,Bachelor's Degree,1,4,87,2,4,1,16124,3423,3,14,3,2,80,2,9,2,7,7,1,7
0,Travel_Rarely,R&D,Technical Degree,1265,Female,Research Scientist,Married,0,5,34,1320,20,Bachelor's Degree,1,4,89,4,1,4,2585,21643,0,17,3,4,80,0,2,2,1,0,0,0
0,Travel_Rarely,Sales,Marketing,1267,Male,Manager,Married,0,5,44,1099,5,Bachelor's Degree,1,2,88,3,5,2,18213,8751,7,11,3,3,80,1,26,3,22,9,3,10
0,Travel_Rarely,Sales,Marketing,1268,Male,Sales Executive,Divorced,1,3,33,536,10,Doctoral Degree,1,4,82,4,3,2,8380,21708,0,14,3,4,80,2,10,3,9,8,0,8
0,Travel_Rarely,R&D,Life Sciences,1269,Female,Research Scientist,Single,1,2,19,265,25,Bachelor's Degree,1,2,57,4,1,1,2994,21221,1,12,3,4,80,0,1,3,1,0,0,1
0,Travel_Rarely,R&D,Life Sciences,1270,Male,Research Scientist,Married,0,2,23,373,1,Associates Degree,1,4,47,3,1,1,1223,16901,1,22,4,4,80,1,1,3,1,0,0,1
1,Travel_Frequently,Sales,Life Sciences,1273,Male,Sales Representative,Single,1,4,25,599,24,High School,1,3,73,1,1,1,1118,8040,1,14,3,4,80,0,1,3,1,0,1,0
0,Travel_Rarely,R&D,Life Sciences,1275,Male,Research Scientist,Single,1,2,26,583,4,Associates Degree,1,3,53,3,1,1,2875,9973,1,20,4,2,80,0,8,2,8,5,2,2
1,Travel_Rarely,Sales,Marketing,1277,Female,Manager,Single,1,2,45,1449,2,Bachelor's Degree,1,1,94,1,5,2,18824,2493,2,16,3,1,80,0,26,3,24,10,1,11
0,0n-Travel,R&D,Medical,1278,Male,Healthcare Representative,Divorced,1,3,55,177,8,High School,1,4,37,2,4,2,13577,25592,1,15,3,4,80,1,34,3,33,9,15,0
1,Travel_Frequently,R&D,Life Sciences,1279,Female,Laboratory Technician,Single,0,2,21,251,10,Associates Degree,1,1,45,2,1,1,2625,25308,1,20,4,3,80,0,2,1,2,2,2,2
0,Travel_Rarely,Sales,Marketing,1280,Female,Manager,Married,0,2,46,168,4,Associates Degree,1,4,33,2,5,2,18789,9946,2,14,3,3,80,1,26,3,11,4,0,8
0,Travel_Rarely,Sales,Marketing,1281,Female,Sales Executive,Single,1,3,34,131,2,Bachelor's Degree,1,3,86,3,2,2,4538,6039,0,12,3,4,80,0,4,3,3,2,0,2
0,Travel_Frequently,Sales,Life Sciences,1282,Male,Manager,Divorced,1,5,51,237,9,Bachelor's Degree,1,4,83,3,5,1,19847,19196,4,24,4,1,80,1,31,2,29,10,11,10
0,Travel_Rarely,R&D,Medical,1283,Male,Manufacturing Director,Single,0,6,59,1429,18,Master's Degree,1,4,67,3,3,4,10512,20002,6,12,3,4,80,0,25,2,9,7,5,4
0,Travel_Frequently,R&D,Medical,1285,Female,Laboratory Technician,Divorced,0,2,34,135,19,Bachelor's Degree,1,3,46,3,2,2,4444,22534,4,13,3,3,80,2,15,4,11,8,5,10
0,Travel_Frequently,R&D,Medical,1286,Male,Laboratory Technician,Single,1,2,28,791,1,Master's Degree,1,4,44,3,1,3,2154,6842,0,11,3,3,80,0,5,2,4,2,0,2
0,Travel_Rarely,R&D,Life Sciences,1288,Male,Manager,Divorced,0,4,44,1199,4,Associates Degree,1,3,92,4,5,3,19190,17477,1,14,3,4,80,2,26,2,25,9,14,13
0,Travel_Frequently,HR,Life Sciences,1289,Male,Human Resources,Married,0,5,34,648,11,Bachelor's Degree,1,3,56,2,2,2,4490,21833,4,11,3,4,80,2,14,4,10,9,1,8
0,Travel_Rarely,R&D,Life Sciences,1291,Male,Research Scientist,Married,1,3,35,735,6,High School,1,3,66,3,1,3,3506,6020,0,14,3,4,80,0,4,3,3,2,2,2
0,Travel_Rarely,R&D,Medical,1292,Female,Research Scientist,Married,1,2,42,603,7,Master's Degree,1,2,78,4,2,2,2372,5628,6,16,3,4,80,0,18,3,1,0,0,0
0,Travel_Rarely,Sales,Marketing,1293,Female,Sales Executive,Single,0,3,43,531,4,Master's Degree,1,4,56,2,3,2,10231,20364,3,14,3,4,80,0,23,4,21,7,15,17
0,Travel_Rarely,R&D,Life Sciences,1294,Female,Manufacturing Director,Single,1,2,36,429,2,Master's Degree,1,3,53,3,2,2,5410,2323,9,11,3,4,80,0,18,3,16,14,5,12
1,Travel_Rarely,R&D,Medical,1295,Female,Healthcare Representative,Married,0,2,44,621,15,Bachelor's Degree,1,1,73,3,3,4,7978,14075,1,11,3,4,80,1,10,3,10,7,0,5
0,Travel_Frequently,R&D,Life Sciences,1296,Male,Laboratory Technician,Married,1,2,28,193,2,Bachelor's Degree,1,4,52,2,1,4,3867,14222,1,12,3,2,80,1,2,3,2,2,2,2
0,Travel_Frequently,R&D,Medical,1297,Female,Laboratory Technician,Single,0,6,51,968,6,Associates Degree,1,2,40,2,1,3,2838,4257,0,14,3,2,80,0,8,2,7,0,7,7
0,0n-Travel,R&D,Medical,1298,Female,Manufacturing Director,Single,1,3,30,879,9,Associates Degree,1,3,72,3,2,3,4695,12858,7,18,3,3,80,0,10,3,8,4,1,7
1,Travel_Rarely,R&D,Technical Degree,1299,Female,Laboratory Technician,Divorced,1,2,29,806,7,Bachelor's Degree,1,4,39,3,1,4,3339,17285,3,13,3,1,80,2,10,3,7,7,7,7
0,Travel_Rarely,R&D,Technical Degree,1301,Male,Research Scientist,Single,0,2,28,640,1,Bachelor's Degree,1,4,84,3,1,4,2080,4732,2,11,3,2,80,0,5,2,3,2,1,2
0,Travel_Rarely,R&D,Medical,1303,Female,Research Scientist,Single,0,3,25,266,1,Bachelor's Degree,1,4,40,3,1,2,2096,18830,1,18,3,4,80,0,2,2,2,2,2,1
0,Travel_Rarely,Sales,Medical,1304,Male,Sales Executive,Married,0,4,32,604,8,Bachelor's Degree,1,3,56,4,2,4,6209,11693,1,15,3,3,80,2,10,4,10,7,0,8
0,Travel_Frequently,R&D,Medical,1306,Female,Manager,Single,0,4,45,364,25,Bachelor's Degree,1,2,83,3,5,2,18061,13035,3,22,4,3,80,0,22,3,0,0,0,0
0,Travel_Rarely,R&D,Medical,1307,Female,Manager,Divorced,1,4,39,412,13,Master's Degree,1,3,94,2,4,2,17123,17334,6,13,3,4,80,2,21,3,19,9,15,2
0,Travel_Rarely,R&D,Life Sciences,1308,Male,Research Scientist,Divorced,0,3,58,848,23,Master's Degree,1,1,88,3,1,3,2372,26076,1,12,3,4,80,2,2,3,2,2,2,2
1,Travel_Rarely,R&D,Life Sciences,1309,Male,Laboratory Technician,Married,0,3,32,1089,7,Associates Degree,1,4,79,3,2,3,4883,22845,1,18,3,1,80,1,10,3,10,4,1,1
1,Travel_Rarely,R&D,Medical,1310,Male,Research Scientist,Single,0,2,39,360,23,Bachelor's Degree,1,3,93,3,1,3,3904,22154,0,13,3,1,80,0,6,3,5,2,0,3
0,Travel_Rarely,R&D,Technical Degree,1311,Female,Laboratory Technician,Married,0,6,30,1138,6,Bachelor's Degree,1,4,48,2,2,4,4627,23631,0,12,3,1,80,1,10,3,9,2,6,7
0,Travel_Rarely,R&D,Technical Degree,1312,Female,Healthcare Representative,Married,0,0,36,325,10,Master's Degree,1,4,63,3,3,4,7094,5747,3,12,3,1,80,0,10,3,7,7,1,7
0,Travel_Rarely,HR,Life Sciences,1314,Female,Human Resources,Single,0,3,46,991,1,Associates Degree,1,4,44,3,1,3,3423,22957,6,12,3,3,80,0,10,4,7,6,5,7
0,0n-Travel,R&D,Life Sciences,1315,Female,Laboratory Technician,Married,0,6,28,1476,1,Bachelor's Degree,1,3,55,1,2,4,6674,16392,0,11,3,1,80,3,10,3,9,8,7,5
0,Travel_Rarely,R&D,Life Sciences,1317,Female,Research Director,Married,1,2,50,1322,28,Bachelor's Degree,1,4,43,3,4,3,16880,22422,4,11,3,2,80,0,25,3,3,2,1,2
1,Travel_Rarely,Sales,Marketing,1318,Male,Sales Executive,Single,1,2,40,299,25,Master's Degree,1,4,57,2,3,2,9094,17235,2,12,3,3,80,0,9,3,5,4,1,0
1,Travel_Rarely,Sales,Life Sciences,1319,Male,Sales Executive,Single,1,2,52,1030,5,Bachelor's Degree,1,2,64,3,3,2,8446,21534,9,19,3,3,80,0,10,2,8,7,7,7
0,Travel_Rarely,R&D,Medical,1321,Female,Manager,Married,1,2,30,634,17,Master's Degree,1,2,95,3,3,3,11916,25927,1,23,4,4,80,2,9,3,9,1,0,8
0,Travel_Rarely,R&D,Life Sciences,1322,Male,Manufacturing Director,Single,0,6,39,524,18,Associates Degree,1,1,32,3,2,3,4534,13352,0,11,3,1,80,0,9,3,8,7,1,7
0,0n-Travel,Sales,Life Sciences,1324,Female,Sales Executive,Divorced,1,5,31,587,2,Master's Degree,1,4,57,3,3,3,9852,8935,1,19,3,1,80,1,10,2,10,8,9,6
0,0n-Travel,Sales,Medical,1329,Male,Sales Executive,Single,0,4,41,256,10,Associates Degree,1,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,3,19,2,11,9
1,Travel_Frequently,Sales,Life Sciences,1331,Female,Sales Representative,Single,1,2,31,1060,1,Bachelor's Degree,1,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,4,3,2,2,2
1,Travel_Rarely,R&D,Life Sciences,1333,Male,Laboratory Technician,Married,0,4,44,935,3,Bachelor's Degree,1,1,89,3,1,3,2362,14669,4,12,3,3,80,0,10,4,3,2,1,2
0,0n-Travel,R&D,Life Sciences,1334,Male,Manager,Married,1,3,42,495,2,High School,1,3,37,3,4,3,17861,26582,0,13,3,4,80,0,21,2,20,8,2,10
0,Travel_Rarely,R&D,Medical,1336,Female,Manager,Married,0,5,55,282,2,Associates Degree,1,4,58,1,5,3,19187,6992,4,14,3,4,80,1,23,3,19,9,9,11
0,Travel_Rarely,HR,Life Sciences,1338,Male,Manager,Single,0,4,56,206,8,Master's Degree,1,4,99,3,5,2,19717,4022,6,14,3,1,80,0,36,3,7,3,7,7
0,0n-Travel,R&D,Life Sciences,1340,Male,Research Scientist,Divorced,0,0,40,458,16,Associates Degree,1,3,74,3,1,3,3544,8532,9,16,3,2,80,1,6,3,4,2,0,0
0,Travel_Rarely,R&D,Life Sciences,1344,Male,Healthcare Representative,Divorced,0,0,34,943,9,Bachelor's Degree,1,4,86,3,3,4,8500,5494,0,11,3,4,80,1,10,2,9,7,1,6
0,Travel_Rarely,R&D,Life Sciences,1346,Male,Research Scientist,Single,0,4,40,523,2,Bachelor's Degree,1,3,98,3,2,4,4661,22455,1,13,3,3,80,0,9,3,9,8,8,8
0,Travel_Frequently,Sales,Marketing,1349,Female,Sales Executive,Divorced,0,2,41,1018,1,Bachelor's Degree,1,3,66,3,2,2,4103,4297,0,17,3,4,80,1,10,3,9,3,1,7
0,Travel_Frequently,R&D,Life Sciences,1350,Male,Research Scientist,Single,1,3,35,482,4,Master's Degree,1,3,87,3,2,3,4249,2690,1,11,3,2,80,0,9,3,9,6,1,1
0,Travel_Rarely,HR,Life Sciences,1352,Male,Manager,Divorced,1,2,51,770,5,Bachelor's Degree,1,3,84,3,4,2,14026,17588,1,11,3,2,80,1,33,3,33,9,0,10
0,Travel_Rarely,Sales,Life Sciences,1355,Female,Sales Executive,Divorced,0,3,38,1009,2,Associates Degree,1,2,31,3,2,3,6893,19461,3,15,3,4,80,1,11,3,7,7,1,7
0,Travel_Rarely,Sales,Medical,1356,Female,Sales Executive,Single,0,6,34,507,15,Associates Degree,1,3,66,3,2,3,6125,23553,1,12,3,4,80,0,10,4,10,8,9,6
0,Travel_Rarely,R&D,Medical,1358,Male,Laboratory Technician,Married,0,6,25,882,19,High School,1,4,67,3,1,4,3669,9075,3,11,3,3,80,3,7,2,3,2,1,2
1,Travel_Rarely,R&D,Medical,1360,Female,Manufacturing Director,Married,1,0,58,601,7,Master's Degree,1,3,53,2,3,3,10008,12023,7,14,3,4,80,0,31,2,10,9,5,9
0,Travel_Rarely,R&D,Life Sciences,1361,Male,Laboratory Technician,Married,0,3,40,329,1,Master's Degree,1,2,88,3,1,2,2387,6762,3,22,4,3,80,1,7,3,4,2,0,3
0,Travel_Frequently,Sales,Marketing,1362,Female,Sales Executive,Married,0,2,36,607,7,Bachelor's Degree,1,1,83,4,2,2,4639,2261,2,16,3,4,80,1,17,2,15,7,6,13
0,Travel_Rarely,R&D,Life Sciences,1363,Male,Manufacturing Director,Single,0,2,48,855,4,Bachelor's Degree,1,4,54,3,3,4,7898,18706,1,11,3,3,80,0,11,3,10,9,0,8
0,Travel_Rarely,Sales,Medical,1364,Female,Sales Representative,Married,0,4,27,1291,11,Bachelor's Degree,1,3,98,4,1,4,2534,6527,8,14,3,2,80,1,5,3,1,0,0,0
0,Travel_Rarely,R&D,Technical Degree,1367,Female,Manufacturing Director,Single,0,1,51,1405,11,Associates Degree,1,4,82,2,4,4,13142,24439,3,16,3,2,80,0,29,2,5,2,0,3
0,0n-Travel,R&D,Life Sciences,1368,Female,Laboratory Technician,Single,0,5,18,1124,1,Bachelor's Degree,1,4,97,3,1,4,1611,19305,1,15,3,3,80,0,0,4,0,0,0,0
0,Travel_Rarely,R&D,Medical,1369,Female,Laboratory Technician,Married,0,0,35,817,1,Bachelor's Degree,1,4,60,2,2,4,5363,10846,0,12,3,2,80,1,10,3,9,7,0,0
0,Travel_Frequently,Sales,Life Sciences,1371,Male,Sales Executive,Single,0,3,27,793,2,High School,1,4,43,1,2,4,5071,20392,3,20,4,2,80,0,8,3,6,2,0,0
1,Travel_Rarely,Sales,Marketing,1372,Male,Sales Executive,Single,1,2,55,267,13,Master's Degree,1,1,85,4,4,2,13695,9277,6,17,3,3,80,0,24,2,19,7,3,8
0,Travel_Rarely,R&D,Life Sciences,1373,Male,Manufacturing Director,Married,1,0,56,1369,23,Bachelor's Degree,1,4,68,3,4,2,13402,18235,4,12,3,1,80,1,33,3,19,16,15,9
0,0n-Travel,R&D,Technical Degree,1374,Female,Research Scientist,Divorced,0,2,34,999,26,High School,1,4,92,2,1,4,2029,15891,1,20,4,3,80,3,5,3,5,4,0,0
0,Travel_Rarely,R&D,Medical,1375,Female,Healthcare Representative,Divorced,0,0,40,1202,2,High School,1,2,89,4,2,3,6377,13888,5,20,4,2,80,3,15,3,12,11,11,8
0,Travel_Rarely,R&D,Medical,1377,Male,Laboratory Technician,Married,0,1,34,285,29,Bachelor's Degree,1,2,86,3,2,3,5429,17491,4,13,3,1,80,2,10,3,8,7,7,7
1,Travel_Frequently,Sales,Life Sciences,1379,Female,Sales Representative,Single,0,3,31,703,2,Bachelor's Degree,1,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,4,1,0,0,0
1,Travel_Frequently,Sales,Marketing,1380,Female,Sales Executive,Married,1,0,35,662,18,Master's Degree,1,4,67,3,2,2,4614,23288,0,18,3,3,80,1,5,2,4,2,3,2
0,Travel_Frequently,R&D,Life Sciences,1382,Male,Research Scientist,Divorced,0,2,38,693,7,Bachelor's Degree,1,4,57,4,1,3,2610,15748,1,11,3,4,80,3,4,3,4,2,0,3
0,Travel_Rarely,R&D,Technical Degree,1383,Female,Healthcare Representative,Single,0,2,34,404,2,Master's Degree,1,4,98,3,2,4,6687,6163,1,11,3,4,80,0,14,4,14,11,4,11
0,Travel_Rarely,Sales,Life Sciences,1387,Male,Sales Executive,Married,0,0,28,736,26,Bachelor's Degree,1,3,48,2,2,3,4724,24232,1,11,3,3,80,1,5,3,5,3,0,4
1,Travel_Rarely,R&D,Medical,1389,Male,Manufacturing Director,Married,1,3,31,330,22,Master's Degree,1,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,2,10,2,6,7
0,Travel_Rarely,Sales,Life Sciences,1390,Male,Sales Executive,Married,1,2,39,1498,21,Master's Degree,1,1,44,2,2,4,6120,3567,3,12,3,4,80,2,8,4,5,4,1,4
0,Travel_Frequently,Sales,Marketing,1391,Male,Sales Executive,Married,0,5,51,541,2,Bachelor's Degree,1,2,52,3,3,2,10596,15395,2,11,3,2,80,0,14,3,4,2,3,2
0,Travel_Frequently,R&D,Life Sciences,1392,Female,Research Scientist,Divorced,1,4,41,1200,22,Bachelor's Degree,1,4,75,3,2,4,5467,13953,3,14,3,1,80,2,12,2,6,2,3,3
0,Travel_Rarely,R&D,Life Sciences,1394,Male,Research Scientist,Married,1,2,37,1439,4,High School,1,3,54,3,1,3,2996,5182,7,15,3,4,80,0,8,3,6,4,1,3
0,Travel_Frequently,Sales,Life Sciences,1395,Male,Sales Executive,Married,0,2,33,1111,5,High School,1,2,61,3,2,4,9998,19293,6,13,3,1,80,0,8,4,5,4,1,2
0,Travel_Rarely,Sales,Marketing,1396,Male,Sales Executive,Married,1,3,32,499,2,High School,1,3,36,3,2,2,4078,20497,0,13,3,1,80,3,4,2,3,2,1,2
0,0n-Travel,R&D,Life Sciences,1397,Male,Healthcare Representative,Married,0,2,39,1485,25,Associates Degree,1,3,71,3,3,3,10920,3449,3,21,4,2,80,1,13,3,6,4,0,5
0,Travel_Rarely,Sales,Life Sciences,1399,Male,Sales Executive,Married,0,3,25,1372,18,High School,1,1,93,4,2,3,6232,12477,2,11,3,2,80,0,6,2,3,2,1,2
0,Travel_Frequently,R&D,Medical,1401,Female,Manufacturing Director,Married,1,3,52,322,28,Associates Degree,1,4,59,4,4,3,13247,9731,2,11,3,2,80,1,24,2,5,3,0,2
0,Travel_Rarely,R&D,Medical,1402,Female,Research Scientist,Single,1,3,43,930,6,Bachelor's Degree,1,1,73,2,2,3,4081,20003,1,14,3,1,80,0,20,1,20,7,1,8
0,Travel_Rarely,Sales,Marketing,1403,Female,Sales Executive,Married,1,3,27,205,10,Bachelor's Degree,1,4,98,2,2,2,5769,7100,1,11,3,4,80,0,6,3,6,2,4,4
1,Travel_Rarely,R&D,Life Sciences,1405,Female,Research Scientist,Single,1,2,27,135,17,Master's Degree,1,4,51,3,1,3,2394,25681,1,13,3,4,80,0,8,3,8,2,7,7
0,Travel_Rarely,R&D,Medical,1407,Male,Research Scientist,Single,0,2,26,683,2,High School,1,1,36,2,1,4,3904,4050,0,12,3,4,80,0,5,3,4,3,1,1
0,Travel_Rarely,HR,Human Resources,1408,Female,Manager,Married,0,5,42,1147,10,Bachelor's Degree,1,3,31,3,4,3,16799,16616,0,14,3,3,80,1,21,3,20,7,0,9
0,0n-Travel,R&D,Medical,1955,Female,Healthcare Representative,Divorced,0,6,32,1146,15,Master's Degree,1,3,34,3,2,4,6667,16542,5,18,3,2,80,1,9,3,5,1,1,2
0,0n-Travel,R&D,Medical,1662,Female,Manufacturing Director,Married,0,6,36,894,1,Master's Degree,1,4,33,2,2,3,4374,15411,0,15,3,3,80,0,4,3,3,2,1,2
0,0n-Travel,R&D,Life Sciences,1630,Female,Healthcare Representative,Married,0,5,35,208,8,Master's Degree,1,3,52,3,2,3,4148,12250,1,12,3,4,80,1,15,3,14,11,2,9
0,0n-Travel,R&D,Medical,2000,Female,Research Director,Married,0,3,47,1162,1,High School,1,3,98,3,3,2,11957,17231,0,18,3,1,80,2,14,1,13,8,5,12
0,0n-Travel,R&D,Medical,1839,Female,Research Scientist,Single,0,4,18,1431,14,Bachelor's Degree,1,2,33,3,1,3,1514,8018,1,16,3,3,80,0,0,1,0,0,0,0
0,0n-Travel,Sales,Life Sciences,1929,Female,Sales Executive,Married,0,1,39,1251,21,Master's Degree,1,1,32,1,2,3,5736,3987,6,19,3,3,80,1,10,3,3,2,1,2
0,0n-Travel,Sales,Life Sciences,1495,Female,Sales Representative,Married,0,2,24,830,13,Associates Degree,1,4,78,3,1,2,2033,7103,1,13,3,3,80,1,1,3,1,0,0,0
0,0n-Travel,Sales,Marketing,1756,Female,Sales Executive,Single,0,2,33,1283,2,Bachelor's Degree,1,4,62,3,2,2,5147,10697,8,15,3,4,80,0,13,2,11,7,1,7
0,Travel_Frequently,R&D,Medical,1900,Female,Manager,Divorced,0,3,48,117,22,Bachelor's Degree,1,4,58,3,4,4,17174,2437,3,11,3,2,80,1,24,3,22,17,4,7
